scene_id,date,platform,product_type,instrument_mode,polarizations,orbit_state,bbox,center_lat,center_lon
S1A_IW_GRDH_1SDV_20211006T002046_20211006T002111_039991_04BBCD_8CC9_COG,2021-10-06 00:20:46.761571+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[82.45443, 23.168036, 85.223724, 25.091457]",24.1297465,83.839077
S1A_IW_GRDH_1SDV_20211009T004326_20211009T004351_040035_04BD42_4C6E_COG,2021-10-09 00:43:26.357971+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.647919, 30.51339, 80.589493, 32.423233]",31.4683115,79.118706
S1A_IW_GRDH_1SDV_20211009T234717_20211009T234742_040049_04BDBB_4CD1_COG,2021-10-09 23:47:17.655176+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[91.052452, 25.239042, 93.896744, 27.162197]",26.2006195,92.474598
S1A_IW_GRDH_1SDV_20211011T003327_20211011T003350_040064_04BE46_7586_COG,2021-10-11 00:33:27.981382+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.273842, 7.118029, 79.806732, 8.962574]",8.0403015,78.540287
S1A_IW_GRDH_1SDV_20211012T120342_20211012T120411_040086_04BF12_C094_COG,2021-10-12 12:03:42.323208+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[89.752068, 18.966658, 92.535515, 21.15349]",20.060074,91.1437915
S1A_IW_GRDH_1SDV_20211023T130602_20211023T130627_040247_04C4AB_D819_COG,2021-10-23 13:06:02.471652+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[71.661156, 36.105461, 74.833359, 38.010796]",37.0581285,73.2472575
S1A_IW_GRDH_1SDV_20211024T120012_20211024T120041_040261_04C52D_DEDE_COG,2021-10-24 12:00:12.786039+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.368889, 6.288773, 94.959015, 8.497191]",7.392982,93.663952
S1A_IW_GRDH_1SDV_20220501T234740_20220501T234805_043024_05231C_9EDA_COG,2022-05-01 23:47:40.081389+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[90.75972, 23.730146, 93.558678, 25.658346]",24.694246,92.159199
S1A_IW_GRDH_1SDV_20220502T012453_20220502T012518_043025_052323_0D3C_COG,2022-05-02 01:24:53.506834+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[67.130608, 29.233006, 70.065125, 31.150724]",30.191865,68.5978665
S1A_IW_GRDH_1SDV_20220502T122407_20220502T122432_043032_052357_0BF2_COG,2022-05-02 12:24:07.166333+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[82.590851, 33.460312, 85.686073, 35.368999]",34.4146555,84.138462
S1A_IW_GRDH_1SDV_20220504T010654_20220504T010719_043054_052427_50F0_COG,2022-05-04 01:06:54.644481+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[72.288422, 34.738605, 75.406372, 36.648209]",35.693407,73.847397
S1A_IW_GRDH_1SDV_20220505T001251_20220505T001316_043068_05249D_93FF_COG,2022-05-05 00:12:51.488873+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[84.264542, 21.888803, 87.007385, 23.817404]",22.8531035,85.6359635
S1A_IW_GRDH_1SDV_20220506T235647_20220506T235712_043097_05257D_756F_COG,2022-05-06 23:56:47.612479+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[88.08712, 20.486435, 90.825134, 22.42342]",21.4549275,89.45612700000001
S1A_IW_GRDH_1SDV_20220507T123308_20220507T123333_043105_0525C6_6878_COG,2022-05-07 12:33:08.408042+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[79.786781, 36.299385, 83.010643, 38.200455]",37.24992,81.398712
S1A_IW_GRDH_1SDV_20220508T003836_20220508T003901_043112_052609_F385_COG,2022-05-08 00:38:36.872740+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.354225, 18.036938, 80.025124, 19.974476]",19.005707,78.6896745
S1A_IW_GRDH_1SDV_20220509T011521_20220509T011546_043127_052689_A398_COG,2022-05-09 01:15:21.894085+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[70.125137, 33.948757, 73.181892, 35.865932]",34.9073445,71.6535145
S1A_IW_GRDH_1SDV_20220509T011751_20220509T011816_043127_052689_71FD_COG,2022-05-09 01:17:51.894001+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[68.357628, 24.904892, 71.195107, 26.833385]",25.8691385,69.77636749999999
S1A_IW_GRDH_1SDV_20220510T002019_20220510T002044_043141_052704_3D38_COG,2022-05-10 00:20:19.742351+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[82.757767, 24.675611, 85.5504, 26.597584]",25.6365975,84.1540835
S1A_IW_GRDH_1SDV_20220510T002159_20220510T002224_043141_052704_E69B_COG,2022-05-10 00:21:59.741700+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.584816, 18.636475, 84.258461, 20.572771]",19.604623,82.9216385
S1A_IW_GRDH_1SDV_20220511T010232_20220511T010257_043156_052776_FB6A_COG,2022-05-11 01:02:32.798724+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[71.710587, 20.789244, 74.430649, 22.720879]",21.7550615,73.070618
S1A_IW_GRDH_1SDV_20220513T004439_20220513T004504_043185_052850_97FF_COG,2022-05-13 00:44:39.613179+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[76.834442, 25.978653, 79.660789, 27.898342]",26.9384975,78.2476155
S1A_IW_GRDH_1SDV_20220513T114138_20220513T114203_043192_05288C_E429_COG,2022-05-13 11:41:38.724722+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[93.969543, 28.587925, 96.868996, 30.512543]",29.550234,95.4192695
S1A_IW_GRDH_1SDV_20220514T122113_20220514T122138_043207_052903_E34B_COG,2022-05-14 12:21:13.143102+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[84.862022, 22.893145, 87.661774, 24.825787]",23.859466,86.261898
S1A_IW_GRDH_1SDV_20220517T124845_20220517T124910_043251_052A56_006E_COG,2022-05-17 12:48:45.898044+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[76.460419, 33.270695, 79.539505, 35.177032]",34.2238635,77.99996200000001
S1A_IW_GRDH_1SDV_20220521T121627_20220521T121652_043309_052C00_3BA5_COG,2022-05-21 12:16:27.286541+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[84.149529, 35.418102, 87.350319, 37.321014]",36.369558,85.749924
S1A_IW_GRDH_1SDV_20220530T005402_20220530T005427_043433_052FB5_5463_COG,2022-05-30 00:54:02.009208+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[73.987221, 21.906199, 76.720352, 23.835655]",22.870927,75.35378650000001
S1A_IW_GRDH_1SDV_20220601T113510_20220601T113535_043469_0530BE_9BAC_COG,2022-06-01 11:35:10.322106+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[94.560425, 34.856194, 97.730698, 36.757599]",35.8068965,96.1455615
S1A_IW_GRDH_1SDV_20220602T011818_20220602T011843_043477_0530F7_EB6C_COG,2022-06-02 01:18:18.801115+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[68.065369, 23.395496, 70.869553, 25.327234]",24.361365,69.467461
S1A_IW_GRDH_1SDV_20220602T011843_20220602T011908_043477_0530F7_55E9_COG,2022-06-02 01:18:43.800540+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[67.773125, 21.885866, 70.548042, 23.820883]",22.8533745,69.1605835
S1A_IW_GRDH_1SDV_20220602T121243_20220602T121308_043484_053126_C8D1_COG,2022-06-02 12:12:43.397582+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[87.140625, 21.837561, 89.919434, 23.774096]",22.8058285,88.5300295
S1A_IW_GRDH_1SDV_20220603T001837_20220603T001906_043491_053160_4D88_COG,2022-06-03 00:18:37.653815+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[83.853523, 30.720877, 86.851219, 32.871517]",31.796197,85.352371
S1A_IW_GRDH_1SDV_20220606T132215_20220606T132240_043543_0532F7_9C90_COG,2022-06-06 13:22:15.815732+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[67.680374, 35.248428, 70.873627, 37.146568]",36.197498,69.2770005
S1A_IW_GRDH_1SDV_20220610T001229_20220610T001254_043593_053470_74C7_COG,2022-06-10 00:12:29.616550+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[84.557228, 23.397802, 87.328171, 25.323368]",24.360585,85.9426995
S1A_IW_GRDH_1SDV_20220702T003059_20220702T003124_043914_053E0E_212F_COG,2022-07-02 00:30:59.577913+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.033821, 16.068943, 81.670624, 18.011703]",17.040323,80.35222250000001
S1A_IW_GRDH_1SDV_20220702T233240_20220702T233305_043928_053E7A_1A59_COG,2022-07-02 23:32:40.417248+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[93.913361, 18.682011, 96.609306, 20.622717]",19.652364,95.2613335
S1A_IW_GRDH_1SDV_20220704T000910_20220704T000935_043943_053EE1_2CEC_COG,2022-07-04 00:09:10.967271+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[86.838112, 35.469307, 89.979782, 37.367386]",36.4183465,88.408947
S1A_IW_GRDH_1SDV_20220707T234050_20220707T234115_044001_054098_2CEC_COG,2022-07-07 23:40:50.615793+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[91.900238, 18.908237, 94.59671, 20.849583]",19.87891,93.248474
S1A_IW_GRDH_1SDV_20220708T121310_20220708T121335_044009_0540D0_1914_COG,2022-07-08 12:13:10.536427+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[86.818993, 23.347546, 89.628769, 25.280413]",24.3139795,88.223881
S1A_IW_GRDH_1SDV_20220709T125724_20220709T125749_044024_054146_D15E_COG,2022-07-09 12:57:24.588253+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[74.09024, 34.536179, 77.200348, 36.442081]",35.48913,75.645294
S1A_IW_GRDH_1SDV_20220712T114142_20220712T114207_044067_054294_6EAD_COG,2022-07-12 11:41:42.599085+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[93.970276, 28.587902, 96.869705, 30.512482]",29.550192,95.4199905
S1A_IW_GRDH_1SDV_20220719T131143_20220719T131208_044170_0545AF_5BCD_COG,2022-07-19 13:11:43.999188+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[71.67923, 26.770273, 74.557655, 28.692547]",27.73141,73.1184425
S1A_IW_GRDH_1SDV_20220719T234051_20220719T234116_044176_0545DD_5230_COG,2022-07-19 23:40:51.429232+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[91.900406, 18.90822, 94.596886, 20.849579]",19.8788995,93.248646
S1A_IW_GRDH_1SDV_20220721T124952_20220721T125017_044199_054681_EBE5_COG,2022-07-21 12:49:52.253207+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[79.897247, 7.165931, 82.4459, 9.127703]",8.146817,81.1715735
S1A_IW_GRDH_1SDV_20220801T011757_20220801T011822_044352_054B06_3FE0_COG,2022-08-01 01:17:57.531204+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[68.356232, 24.904779, 71.193558, 26.83312]",25.8689495,69.774895
S1A_IW_GRDH_1SDV_20220804T000205_20220804T000230_044395_054C4A_4C63_COG,2022-08-04 00:02:05.946251+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[88.076195, 31.451752, 91.074516, 33.364769]",32.4082605,89.5753555
S1A_IW_GRDH_1SDV_20220805T004358_20220805T004423_044410_054CBB_D0C4_COG,2022-08-05 00:43:58.793700+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.359436, 28.775341, 80.214836, 30.701401]",29.738371,78.787136
S1A_IW_GRDH_1SDV_20220806T121959_20220806T122028_044432_054D5E_20C5_COG,2022-08-06 12:19:59.625572+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[85.815079, 18.117191, 88.576424, 20.305368]",19.2112795,87.1957515
S1A_IW_GRDH_1SDV_20220806T122143_20220806T122208_044432_054D5E_1420_COG,2022-08-06 12:21:43.663530+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[84.532677, 24.402109, 87.366295, 26.331324]",25.3667165,85.94948600000001
S1A_IW_GRDH_1SDV_20220807T233012_20220807T233037_044453_054E04_C493_COG,2022-08-07 23:30:12.732764+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[95.634987, 27.744736, 98.494759, 29.667963]",28.7063495,97.064873
S1A_IW_GRDH_1SDV_20220809T001107_20220809T001132_044468_054E71_D8E8_COG,2022-08-09 00:11:07.231884+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[85.468948, 28.603796, 88.371986, 30.518864]",29.56133,86.920467
S1A_IW_GRDH_1SDV_20220810T005140_20220810T005205_044483_054EEC_F664_COG,2022-08-10 00:51:40.199747+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.662292, 30.741497, 78.584618, 32.661064]",31.701280500000003,77.123455
S1A_IW_GRDH_1SDV_20220810T005640_20220810T005702_044483_054EEC_E297_COG,2022-08-10 00:56:40.200597+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[72.20015, 12.762385, 74.789513, 14.573963]",13.668174,73.4948315
S1A_IW_GRDH_1SDV_20220812T234002_20220812T234027_044526_055055_3FB3_COG,2022-08-12 23:40:02.929252+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[92.479088, 21.929781, 95.238136, 23.862318]",22.8960495,93.858612
S1A_IW_GRDH_1SDV_20220815T010032_20220815T010057_044556_055158_BCB1_COG,2022-08-15 01:00:32.432851+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[73.167976, 28.43725, 76.089058, 30.355724]",29.396487,74.62851699999999
S1A_IW_GRDH_1SDV_20220815T010237_20220815T010302_044556_055158_7EC6_COG,2022-08-15 01:02:37.432934+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[71.706131, 20.892151, 74.45118, 22.827623]",21.859887,73.0786555
S1A_IW_GRDH_1SDV_20220818T012500_20220818T012525_044600_0552D9_F7E2_COG,2022-08-18 01:25:00.605700+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[67.129807, 29.232765, 70.064461, 31.150494]",30.1916295,68.597134
S1A_IW_GRDH_1SDV_20220821T124712_20220821T124737_044651_05549B_26B9_COG,2022-08-21 12:47:12.388445+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[77.754921, 27.230343, 80.640366, 29.151676]",28.1910095,79.1976435
S1A_IW_GRDH_1SDV_20220903T114702_20220903T114727_044840_055AEA_6114_COG,2022-09-03 11:47:02.930171+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[94.13884, 17.91337, 96.849144, 19.859169]",18.8862695,95.493992
S1A_IW_GRDH_1SDV_20220906T011709_20220906T011734_044877_055C32_1BE4_COG,2022-09-06 01:17:09.660201+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[68.940582, 27.921425, 71.856552, 29.843142]",28.8822835,70.398567
S1A_IW_GRDH_1SDV_20220907T002236_20220907T002301_044891_055CB2_FCF9_COG,2022-09-07 00:22:36.056586+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.235321, 16.90427, 83.897438, 18.848616]",17.876443000000002,82.5663795
S1A_IW_GRDH_1SDV_20220909T124109_20220909T124134_044928_055DDA_EF78_COG,2022-09-09 12:41:09.703977+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[78.073792, 35.075638, 81.24968, 36.976582]",36.02611,79.66173599999999
S1A_IW_GRDH_1SDV_20220914T124943_20220914T125008_045001_056062_CD26_COG,2022-09-14 12:49:43.466000+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[75.717186, 36.279709, 78.932114, 38.178986]",37.2293475,77.32464999999999
S1A_IW_GRDH_1SDV_20220924T003156_20220924T003221_045139_056501_2901_COG,2022-09-24 00:31:56.849578+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.386398, 12.82566, 81.006989, 14.779664]",13.802662,79.69669350000001
S1A_IW_GRDH_1SDV_20221001T125728_20221001T125753_045249_0568B6_00C8_COG,2022-10-01 12:57:28.575399+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[74.089447, 34.536224, 77.199829, 36.442093]",35.4891585,75.644638
S1A_IW_GRDH_1SDV_20221001T232525_20221001T232550_045255_0568E5_293E_COG,2022-10-01 23:25:25.860120+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[95.331642, 15.369995, 97.983086, 17.318457]",16.344226,96.657364
S1A_IW_GRDH_1SDV_20221002T115600_20221002T115625_045263_056921_8DDE_COG,2022-10-02 11:56:00.683599+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[91.528053, 20.540943, 94.284164, 22.480717]",21.51083,92.9061085
S1A_IW_GRDH_1SDV_20221004T132041_20221004T132106_045293_056A31_0D66_COG,2022-10-04 13:20:41.483552+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[69.104393, 29.217779, 72.024658, 31.136749]",30.177264,70.5645255
S1A_IW_GRDH_1SDV_20221004T132156_20221004T132221_045293_056A31_EDED_COG,2022-10-04 13:21:56.483633+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[68.090897, 33.742329, 71.167519, 35.650696]",34.6965125,69.629208
S1A_IW_GRDH_1SDV_20221006T003042_20221006T003107_045314_056AE2_1F7E_COG,2022-10-06 00:30:42.364012+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.264542, 17.360941, 81.936676, 19.304176]",18.3325585,80.600609
S1A_IW_GRDH_1SDV_20221008T001429_20221008T001447_045343_056BDC_369D_COG,2022-10-08 00:14:29.194018+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[83.302345, 16.946089, 85.879501, 18.45557]",17.7008295,84.590923
S1A_IW_GRDH_1SDV_20221009T115113_20221009T115138_045365_056C89_9EEC_COG,2022-10-09 11:51:13.443330+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[90.928032, 33.013115, 94.005112, 34.924122]",33.9686185,92.466572
S1A_IW_GRDH_1SDV_20221011T003553_20221011T003618_045387_056D51_6F08_COG,2022-10-11 00:35:53.745646+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.334343, 28.384096, 82.17083, 30.312153]",29.3481245,80.7525865
S1A_IW_GRDH_1SDV_20221011T234004_20221011T234029_045401_056DCC_3FA6_COG,2022-10-11 23:40:04.601508+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[92.479515, 21.92992, 95.239372, 23.862392]",22.896156,93.8594435
S1A_IW_GRDH_1SDV_20221013T232550_20221013T232618_045430_056EC3_0BE1_COG,2022-10-13 23:25:50.720020+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[95.001335, 13.667687, 97.673073, 15.810369]",14.739028,96.337204
S1A_IW_GRDH_1SDV_20221017T012527_20221017T012552_045475_057019_86AA_COG,2022-10-17 01:25:27.205850+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[66.854996, 27.721926, 69.734924, 29.645079]",28.6835025,68.29496
S1A_IW_GRDH_1SDV_20221017T122001_20221017T122030_045482_057040_8A3A_COG,2022-10-17 12:20:01.871324+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[85.815361, 18.11904, 88.518242, 20.295231]",19.2071355,87.16680149999999
S1A_IW_GRDH_1SDV_20221017T122030_20221017T122042_045482_057040_85F5_COG,2022-10-17 12:20:30.877653+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[85.666321, 19.871859, 88.17849, 21.008297]",20.440078,86.9224055
S1A_IW_GRDH_1SDV_20221020T001249_20221020T001314_045518_057128_52B4_COG,2022-10-20 00:12:49.029849+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[84.384476, 22.554352, 87.147034, 24.484173]",23.5192625,85.76575500000001
S1A_IW_GRDH_1SDV_20221021T114908_20221021T114933_045540_0571B6_3B2B_COG,2022-10-21 11:49:08.310887+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.546776, 25.463097, 95.395172, 27.392746]",26.4279215,93.970974
S1A_IW_GRDH_1SDV_20221025T001711_20221025T001736_045591_05737D_D637_COG,2022-10-25 00:17:11.589582+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[84.980675, 36.524075, 88.193527, 38.420856]",37.4724655,86.587101
S1A_IW_GRDH_1SDV_20221025T002236_20221025T002301_045591_05737D_1510_COG,2022-10-25 00:22:36.590226+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.236542, 16.904388, 83.898933, 18.848736]",17.876562,82.56773749999999
S1A_IW_GRDH_1SDV_20221030T002902_20221030T002927_045664_0575F3_3A4B_COG,2022-10-30 00:29:02.674613+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[80.423347, 23.403675, 83.215942, 25.330359]",24.367017,81.81964450000001
S1A_IW_GRDH_1SDV_20230501T235538_20230501T235603_048347_05D08E_DC9D_COG,2023-05-01 23:55:38.321212+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[88.956375, 25.016068, 91.788017, 26.942478]",25.979273,90.372196
S1A_IW_GRDH_1SDV_20230502T123044_20230502T123109_048355_05D0D3_6ECE_COG,2023-05-02 12:30:44.022081+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[81.903664, 27.25561, 84.752365, 29.184042]",28.219826,83.3280145
S1A_IW_GRDH_1SDV_20230503T003551_20230503T003616_048362_05D115_D2D9_COG,2023-05-03 00:35:51.023958+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.333023, 28.384357, 82.169319, 30.31238]",29.3483685,80.751171
S1A_IW_GRDH_1SDV_20230503T234001_20230503T234026_048376_05D191_5131_COG,2023-05-03 23:40:01.905967+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[92.479156, 21.929966, 95.238304, 23.862528]",22.896247,93.85873
S1A_IW_GRDH_1SDV_20230505T002143_20230505T002208_048391_05D210_2AE7_COG,2023-05-05 00:21:43.799674+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.813393, 19.927685, 84.531387, 21.863031]",20.895358,83.17239000000001
S1A_IW_GRDH_1SDV_20230506T115443_20230506T115508_048413_05D2C3_5713_COG,2023-05-06 11:54:43.231453+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.475647, 16.008059, 95.160507, 17.958975]",16.983517,93.818077
S1A_IW_GRDH_1SDV_20230506T115853_20230506T115918_048413_05D2C3_960B_COG,2023-05-06 11:58:53.231110+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[89.303467, 31.11447, 92.316147, 33.0294]",32.071935,90.809807
S1A_IW_GRDH_1SDV_20230507T000050_20230507T000115_048420_05D2FE_C922_COG,2023-05-07 00:00:50.840899+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[88.958397, 35.969906, 92.173378, 37.868416]",36.919161,90.5658875
S1A_IW_GRDH_1SDV_20230507T000255_20230507T000320_048420_05D2FE_F017_COG,2023-05-07 00:02:55.840567+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[87.481506, 28.43881, 90.395592, 30.356504]",29.397657,88.938549
S1A_IW_GRDH_1SDV_20230507T000345_20230507T000410_048420_05D2FE_E823_COG,2023-05-07 00:03:45.841080+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[86.977631, 25.408104, 89.782784, 27.33917]",26.373637,88.38020750000001
S1A_IW_GRDH_1SDV_20230507T123952_20230507T124017_048428_05D33E_393F_COG,2023-05-07 12:39:52.621004+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[79.146362, 30.555464, 82.123512, 32.470127]",31.5127955,80.63493700000001
S1A_IW_GRDH_1SDV_20230508T114029_20230508T114054_048442_05D3BC_FECE_COG,2023-05-08 11:40:29.075067+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[94.907822, 24.058084, 97.721123, 25.98925]",25.023667,96.3144725
S1A_IW_GRDH_1SDV_20230509T122118_20230509T122143_048457_05D433_84FB_COG,2023-05-09 12:21:18.385452+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[84.862411, 22.893169, 87.662155, 24.8258]",23.8594845,86.262283
S1A_IW_GRDH_1SDV_20230509T122438_20230509T122503_048457_05D433_AAF9_COG,2023-05-09 12:24:38.386279+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[82.198875, 34.964851, 85.382698, 36.867043]",35.915947,83.7907865
S1A_IW_GRDH_1SDV_20230511T120759_20230511T120824_048486_05D511_2725_COG,2023-05-11 12:07:59.949616+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[86.503281, 34.306194, 89.643532, 36.214314]",35.260254,88.0734065
S1A_IW_GRDH_1SDV_20230513T114607_20230513T114636_048515_05D5F0_44A4_COG,2023-05-13 11:46:07.353472+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[94.76445, 14.645508, 97.480789, 16.843494]",15.744501,96.1226195
S1A_IW_GRDH_1SDV_20230514T123044_20230514T123109_048530_05D663_9E6D_COG,2023-05-14 12:30:44.816776+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[81.902748, 27.255613, 84.751472, 29.184076]",28.2198445,83.32711
S1A_IW_GRDH_1SDV_20230522T003310_20230522T003335_048639_05D99B_4A9B_COG,2023-05-22 00:33:10.995187+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.488686, 8.289021, 80.071243, 10.255128]",9.2720745,78.7799645
